"Region (English) / Région (anglais)","Region (French) / Région (français)","Scenario (English) / Scénario (anglais)","Scenario (French) / Scénario (français)","Economic Sector (English) / Secteur économique (anglais)","Economic Sector (French) / Secteur économique (français)","Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais)","Subsector Level 1 (French) / Sous-secteur niveau 1 (français)","Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais)","Subsector Level 2 (French) / Sous-secteur niveau 2 (français)","Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais)","Subsector Level 3 (French) / Sous-secteur niveau 3 (français)","Units (English) / Unité (anglais)","Units (French) / Unité (français)","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.1","3.2","3.2","3.2","3.2","3.2","3.2","3.3","3.3","3.4","3.4"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Smelting and Refining (Non Ferrous Metals)","Fonte et raffinage (métaux non ferreux)","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.8","1.8","1.7","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.6"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","1.9","1.9","1.9","1.8","1.8","1.7","1.7","1.7","1.7","1.7"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7","5.7"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.5","7.6","7.6","7.7","7.7","7.8","7.8","7.8","7.9","7.9","8"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5","5","5","5.1","5.1","5.1","5.1","5.2","5.2","5.2","5.3"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4"
"Saskatchewan","Saskatchewan","2021 Reference Case","Scénario de reference 2021","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","63.3","62.4","62.2","63","62.2","60.4","60.2","59.4","58.3","58.2","58.1"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Natural Gas Distribution","Distribution du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Petroleum Products","Raffinage du pétrole","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.1","5.3","5.6","5.8","6","6","5.9","5.9","5.9","5.9","5.8"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Heavy Oil Production","Production de pétrole lourd","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.2","2","1.9","2","2","2","2","2.1","2.2","2.2","2.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Light Oil Production","Production de pétrole léger","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.1","7.8","8","7.4","7.7","7.9","8.2","8.5","8.8","9.1","9"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","36.4","35.4","32.9","29.2","27.7","26.4","25.2","24.1","23.1","22.2","21.5"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen In Situ","Bitume In Situ","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","41.8","45.6","47.1","48.6","49.8","50.5","50.9","52.2","53.1","54.8","55.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen Mining","Extraction du bitume","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","15","16.1","16.4","16.5","16.5","19.1","19.2","19","18.9","18.7","18.5"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen Upgrading","Valorisation du bitume","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","21.7","24.1","24","23.8","23.8","24.1","24.2","24.2","24.2","24.2","23.9"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil and Natural Gas Transmission","Transport du pétrole et du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.3","5.2","5.1","4.9","4.8","4.8","4.9","5","4.9","4.8","4.8"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","28.8","24.7","19.4","13.6","12.9","10.5","11.6","11.9","11.8","11.6","11.7"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Domestic Aviation and Marine","Transport aérien et transport maritime intérieurs","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Heavy Duty Trucks, Rail","Camions lourds, trains","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","17.8","18.2","18.2","18.2","18.2","18.2","18.1","18.1","17.9","17.9","17.8"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.9","1","1","1","1.1","1.1","1.1","1.1","1.1","1.2","1.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Passenger Transport","Transport de passagers","Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","1.2","1.4","1.5","1.7","1.8","1.9","1.9","1.9","2","2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Passenger Transport","Transport de passagers","Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.2","10.3","10.6","10.7","11","10.7","10.6","10.5","10.4","10.3","10.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.4","1.4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.6","11.4","11.7","11.8","11.8","12","12.1","12.3","12.5","12.7","12.9"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.3","2.2","2.2","2.3","2.4","2.4","2.4","2.4","2.4","2.3","2.3"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Smelting and Refining (Non Ferrous Metals)","Fonte et raffinage (métaux non ferreux)","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","1","1.1","1.1","1.2","1.2","1.3","1.3","1.4","1.4"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.7","11.3","11.1","10.9","10.7","10.6","10.4","10.4","10.3","10.2","10.1"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.9","8.7","8.6","8.5","8.4","8.3","8.3","8.3","8.3","8.3","8.3"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.4","11.4","11.4","11.4","11.4","11.4","11.5","11.5","11.5","11.5","11.5"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6","6.1","6.1","6.2","6.3","6.3","6.4","6.5","6.5","6.6","6.7"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.2"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2","0.1","0.1","0.1","0","0","0","0","0","0"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","3.1","3.5","3.5","3.5","3.5","3.4","3.4","3.4","3.3","3.3"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.2","5.2","5.2","5.2","5.2","5.2","5.2","5.3","5.3","5.3","5.3"
"Alberta","Alberta","2021 Reference Case","Scénario de reference 2021","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","260.2","263.2","258.2","249.8","249.6","249.8","250.4","251.2","251.4","252.1","251.5"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Natural Gas Distribution","Distribution du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Petroleum Products","Raffinage du pétrole","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.4","0.4","0.4"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Light Oil Production","Production de pétrole léger","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Liquid Natural Gas Production","Production de gaz naturel liquéfié","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","1","2.1","2.1","2.1","2.1","2.6"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.6","10.6","10.5","10.3","10.3","10.6","11.1","11.1","11","11","11.5"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil and Natural Gas Transmission","Transport du pétrole et du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.6","1.6","1.6","1.5","1.5","1.5","1.6","1.7","1.7","1.7","1.7"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.2","0.1","0.1","0.1","0.3","0.1","0.2","0.1","0.1","0.1","0.1"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Domestic Aviation and Marine","Transport aérien et transport maritime intérieurs","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.7","1.7","1.7"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Heavy Duty Trucks, Rail","Camions lourds, trains","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.8","9.9","9.9","9.8","9.6","9.5","9.3","9.2","8.9","8.8","8.6"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1.1","1.1","1.1","1.1","1.1","1.2","1.2","1.2","1.2","1.2"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Passenger Transport","Transport de passagers","Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.1","1.1","1.3","1.4","1.6","1.7","1.7","1.7","1.8","1.8","1.8"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Transportation","Transports","Passenger Transport","Transport de passagers","Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.5","8.5","8.8","8.8","9","8.7","8.4","8.2","7.9","7.6","7.3"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","2","2","2","2","2","2","2","2","2","2"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0","0","0","0","0","0","0","0","0","0"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.4","0.4"
"British Columbia","Colombie-Britannique","2021 Reference Case","Scénario de reference 2021","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.1","2.1","2.3","2.1","2.1","2.1","2.1","2","1.9","1.9","1.9"
